4.0416666667e+05;9.1131339858e-01;-3.3873898017e-02;9.1194273472e-01;-3.7153311342e-02
4.0625000000e+05;8.8469282296e-01;-2.0465191839e-02;8.8492949723e-01;-2.3128414828e-02
4.0833333333e+05;7.7680128212e-01;-1.5354092741e-01;7.9183018905e-01;-1.9514255106e-01
4.1041666667e+05;2.1796520706e-01;8.3006247060e-01;8.5820308586e-01;1.3140048110e+00
4.1250000000e+05;1.1376568453e+00;3.5224318382e-01;1.1909401153e+00;3.0026045013e-01
4.1458333333e+05;9.4309576657e-01;3.0234583090e-01;9.9037499281e-01;3.1023685563e-01
4.1666666667e+05;9.7738714304e-01;-7.8831847409e-03;9.7741893371e-01;-8.0653954382e-03
4.1875000000e+05;9.0966377961e-01;-1.3605100322e-01;9.1978153244e-01;-1.4846141741e-01
4.2083333333e+05;1.0892566983e+00;4.5517949974e-01;1.1805373911e+00;3.9582523209e-01
4.2291666667e+05;1.1736879599e+00;8.7737278672e-02;1.1769627255e+00;7.4614718424e-02
4.2500000000e+05;1.1971325063e+00;-1.7143930880e-01;1.2093459696e+00;-1.4224116979e-01
4.2708333333e+05;1.1943695883e+00;-2.0017682807e-01;1.2110282721e+00;-1.6605704289e-01
4.2916666667e+05;7.1035898028e-01;-5.5238853461e-01;8.9985719647e-01;-6.6094413811e-01
4.3125000000e+05;8.3696744262e-01;4.1130753329e-01;9.3257084822e-01;4.5676488434e-01
4.3333333333e+05;1.0873776382e+00;2.4228204456e-01;1.1140425114e+00;2.1923200156e-01
4.3541666667e+05;9.0638894105e-01;3.2133855129e-01;9.6166489850e-01;3.4070129023e-01
4.3750000000e+05;1.0174849209e+00;2.1007279196e-01;1.0389447253e+00;2.0360200305e-01
4.3958333333e+05;1.1320304281e+00;-5.9985466549e-01;1.2811395357e+00;-4.8727481032e-01
4.4166666667e+05;8.4623120279e-01;2.3772902264e-01;8.7898938377e-01;2.7386791614e-01
4.4375000000e+05;8.7919627263e-01;2.5453917254e-01;9.1530119423e-01;2.8180858586e-01
4.4583333333e+05;1.1127773971e+00;2.4214596411e-02;1.1130408268e+00;2.1757069771e-02
4.4791666667e+05;1.1369131701e+00;3.0102723300e-03;1.1369171553e+00;2.6477530339e-03
4.5000000000e+05;1.0639953605e+00;-1.6927665688e-01;1.0773767743e+00;-1.5777301626e-01
4.5208333333e+05;9.6837409821e-01;8.2498036722e-02;9.7188184474e-01;8.4987112562e-02
4.5416666667e+05;1.3460949397e+00;4.0865330351e-02;1.3467151005e+00;3.0349109700e-02
4.5625000000e+05;9.1303762377e-01;1.2611759461e-01;9.2170675927e-01;1.3726110571e-01
4.5833333333e+05;7.6812850639e-01;9.2702589925e-02;7.7370225055e-01;1.2010543185e-01
4.6041666667e+05;2.4492155460e+00;-1.3059964184e+00;2.7756590994e+00;-4.8987725854e-01
4.6250000000e+05;1.3772340354e+00;-2.0705805321e-02;1.3773896757e+00;-1.5033207825e-02
4.6458333333e+05;1.0726397276e+00;2.1485142416e-01;1.0939456658e+00;1.9768551658e-01
4.6666666667e+05;1.2464178666e+00;2.0818634677e-01;1.2636847127e+00;1.6549996160e-01
4.6875000000e+05;1.7292524350e+00;-1.9164376369e-01;1.7398394512e+00;-1.1037422622e-01
4.7083333333e+05;6.8138782698e-01;-3.4249569489e-02;6.8224805149e-01;-5.0222160991e-02
4.7291666667e+05;8.1917875247e-01;-1.7622124957e-02;8.1936827360e-01;-2.1508623565e-02
